#ID  RA  Dec  Classification  Redshift  Peak_r r_err  SALT2_x0  x0_unc  SALT2_x1  x1_unc  SALT2_color  color_unc  SALT_s  s_unc Separation  Host_RA  Host_Dec Host_u Host_u_err  Host_g  Host_g_err  Host_r  Host_r_err  Host_i  Host_i_err  Host_z  Host_z_err  Notes Fit_profile  Rad_u  Rad_u_err  Surf_Brightness_u  SB_Err_u  Local_mag_u  Local_mag_err_u Rad_g  Rad_g_err  Surf_Brightness_g  SB_Err_g  Local_mag_g  Local_mag_err_g  Rad_r  Rad_r_err  Surf_Brightness_r  SB_Err_r  Local_mag_r  Local_mag_err_r  Rad_i  Rad_i_err  Surf_Brightness_i  SB_Err_i  Local_mag_i  Local_mag_err_i  Rad_z  Rad_z_err  Surf_Brightness_z  SB_Err_z  Local_mag_z  Local_mag_err_z 
04D1iv,036.20021,-04.15256,SNIa,0.998000,24.600,0.059,2.63084433061e-06,1.52009745944e-07,1.273360,0.343306,-0.131063,0.051486,1.152,0.039,5.74677379885,36.2014693257,-4.15157900269,21.06,1.540194,19.891,0.08699077,19.328,0.05295839,19.048,0.05188257,18.842,0.2894455,,Exp,0.07104965,38.47932,1.4994889942e-58,1.10351990228e-53,-2.74802466006,1.10351990228e-53,0.7832285,0.3397046,8.65668130993e-05,0.000463677514082,-2.74793809324,0.000463677514082,1.149522,0.168206,0.00445819562349,0.00550000959227,-2.74356646443,0.00550000959227,0.8709556,0.2062199,0.000290230764068,0.000763384048307,-2.74773442929,0.000763384048307,0.8631327,1.212061,0.000259347478632,0.00408247518723,-2.74776531258,0.00408247518723
04D1jd,036.96183,-04.94378,SNIa,0.778000,24.407,0.038,3.09718528687e-06,5.64914216385e-08,0.135220,0.286534,0.099259,0.070323,1.010,0.031,5.81976771356,36.9628024376,-4.94507142076,23.216,0.6719766,21.68,0.3137805,21.003,0.2648434,20.723,0.1176399,20.475,0.3951437,,Exp,0.001077366,5.404723,0.0,nan,-2.74802466006,nan,1.58953,1.998346,0.0487167401528,0.380208630277,-2.6993079199,0.380208630277,1.415416,1.354248,0.0219308431217,0.145865639298,-2.72609381693,0.145865639298,0.471868,0.6106512,1.9322086288e-08,5.18264698627e-07,-2.74802464073,5.18264698627e-07,2.19801,2.08482,0.26156412942,1.14619915677,-2.48646053064,1.14619915677
04D1jg,036.55236,-04.13482,SNIa,0.584200,23.264,0.028,8.81751845853e-06,1.00857191241e-07,0.265156,0.158945,-0.104618,0.033952,1.028,0.021,2.38344492124,36.5527328008,-4.13536713221,21.53,0.9539683,19.859,0.140687,19.109,0.05234058,18.768,0.03549257,18.502,0.1013836,,deV,0.0008516976,8.400908,-8.92369479938e-26,-4.58440161546e-23,-2.74802466006,-4.58440161546e-23,2.83319,2.44203,0.0101899375725,0.0280642919312,-2.73783472248,0.0280642919312,1.847295,0.9162427,0.00397523932237,0.00637944065651,-2.74404942073,0.00637944065651,2.301406,0.4279668,0.00621360021804,0.00569217435151,-2.74181105984,0.00569217435151,0.8863132,0.464043,0.000645921419404,0.00108601568172,-2.74737873864,0.00108601568172
04D1kj,036.96945,-04.18036,SNIa,0.585000,23.341,0.025,8.27719679422e-06,1.07912941284e-07,0.218145,0.126028,-0.062764,0.029728,1.034,0.019,0.805001564548,36.9695832006,-4.18018039006,21.993,0.3674873,21.197,0.08468639,20.514,0.07603163,20.073,0.08014163,19.654,0.1590194,,Exp,1.695979,1.775194,10.5015051341,13.0586178522,7.75348047401,13.0586178522,0.8069201,0.3798976,3.91130798004,3.33322230911,1.16328331999,3.33322230911,0.6238059,0.2479936,2.24938338713,2.38195092552,-0.498641272928,2.38195092552,0.4954215,0.2125539,1.22109457494,1.4891504434,-1.52693008512,1.4891504434,0.8562947,0.5896621,4.01663038533,4.78768307053,1.26860572527,4.78768307053
04D1ks,036.03967,-04.97872,SNIa,0.798000,24.130,0.038,4.01054376578e-06,8.3591122461e-08,0.698641,0.263320,0.094253,0.062032,1.079,0.029,17.2538286843,36.0413500663,-4.98320861225,25.453,1.076551,24.137,0.6943605,23.048,0.7173805,22.459,0.7181002,21.944,0.2403744,,deV,0.00648478,37.79222,9.75240727575e-24,8.03875765229e-21,-2.74802466006,8.03875765229e-21,19.12081,0.0,0.0137234760105,0.000393565687592,-2.73430118404,0.000393565687592,0.0002548604,2.324326,-2.32842152547e-54,-3.59816941195e-51,-2.74802466006,-3.59816941195e-51,0.02825817,73.78347,2.31781158046e-16,1.06390663888e-13,-2.74802466006,1.06390663888e-13,0.005744264,11.39092,9.64309913883e-25,4.7074418972e-22,-2.74802466006,4.7074418972e-22
04D1oh,036.25988,-04.23626,SNIa,0.590000,23.385,0.032,7.83045325632e-06,1.45171560406e-07,-0.066782,0.206670,-0.068922,0.033246,1.010,0.029,2.64456613855,36.2606144751,-4.2362463618,25.489,0.2253885,25.59,0.7526338,25.833,0.7929424,26.366,0.4871439,26.522,0.4500048,,Exp,0.2301772,1.023085,9.30848256354e-08,7.98601216742e-06,-2.74802456697,7.98601216742e-06,59.38439,14.91047,32.1336740963,1385.83563748,29.3856494362,1385.83563748,10.23874,43.26242,20.1229739242,778.580155238,17.3749492642,778.580155238,0.0005274231,3.767846,0.0,nan,-2.74802466006,nan,9.785424,15.83592,20.0972587875,271.289951192,17.3492341275,271.289951192
04D1ow,036.67795,-04.30626,SNIa,0.915000,24.317,0.046,3.38114825482e-06,1.59596909341e-07,-0.044070,0.285862,-0.160738,0.052163,1.004,0.034,10.5940225253,36.6798348324,-4.30400004761,22.466,0.5469265,21.587,0.155083,21.264,0.1922984,21.3,0.104103,21.204,0.4398815,,deV,15.35229,8.731077,0.0203093400454,0.297395048237,-2.72771532001,0.297395048237,0.8590381,1.427825,8.54359667044e-06,5.22689681938e-05,-2.74801611646,5.22689681938e-05,0.6542787,1.404163,2.91398434453e-06,2.26767313211e-05,-2.74802174607,2.26767313211e-05,0.3434439,0.3098774,1.78558607273e-07,8.74028005216e-07,-2.7480244815,8.74028005216e-07,0.4565758,1.116886,6.4373520992e-07,5.08994000803e-06,-2.74802401632,5.08994000803e-06
04D1pd,036.91562,-04.63117,SNIa,0.950000,24.681,0.059,2.52270064491e-06,1.15805208346e-07,0.182611,0.422231,0.041278,0.060796,1.039,0.050,12.9147788598,36.9178418496,-4.63398657589,22.044,1.564356,21.047,0.1565646,20.582,0.1084356,20.342,0.1232109,20.177,1.053523,,deV,0.001075228,19.34315,1.16628052327e-35,1.82932230323e-32,-2.74802466006,1.82932230323e-32,2.828452,3.176602,0.0002293274797,0.00121561672939,-2.74779533258,0.00121561672939,1.302341,1.156105,1.818930662e-05,8.43168081962e-05,-2.74800647075,8.43168081962e-05,1.175584,0.9020771,1.23816699284e-05,5.37906310111e-05,-2.74801227839,5.37906310111e-05,0.4545028,15.59108,2.47283234768e-07,9.52900287531e-06,-2.74802441277,9.52900287531e-06
04D1pg,036.76734,-04.17537,SNIa,0.515000,23.566,0.033,6.60458275498e-06,9.65819332808e-08,0.985964,0.196013,0.102976,0.035785,1.092,0.024,0.40617393057,36.7674271067,-4.17544170881,23.966,2.846073,22.077,1.422408,21.005,0.2275348,20.456,0.3307488,19.962,0.4744546,,deV,0.002081333,5.879626,1.49887156838e-12,1.52127968351e-10,-2.74802466005,1.52127968351e-10,0.0001542605,5.85556,-4.56159081484e-24,-2.34944451942e-21,-2.74802466006,-2.34944451942e-21,2.815388,3.360281,0.149789261581,0.428428629706,-2.59823539847,0.428428629706,0.8808219,3.019139,0.0249130271697,0.0939453620075,-2.72311163289,0.0939453620075,29.66666,57.52778,1.52258721313,245.384394218,-1.22543744692,245.384394218
04D1pp,036.30200,-04.70158,SNIa,0.735000,23.993,0.031,4.52370616193e-06,2.01881674021e-07,-1.344550,0.222627,-0.116857,0.052643,0.865,0.025,5.2390156592,36.3008877784,-4.70064148567,22.543,0.9883558,21.034,0.2490875,20.332,0.1451617,20.005,0.0872016,19.752,0.1541377,,Exp,8.212666,88.15085,9.34381951987,734.925051544,6.59579485982,734.925051544,1.201406,0.885092,0.0142188974194,0.0770860810888,-2.73380576264,0.0770860810888,0.8207029,0.5234863,0.000441657120819,0.00302767589401,-2.74758300293,0.00302767589401,0.6044567,0.186964,9.05417796197e-06,4.12339248471e-05,-2.74801560588,4.12339248471e-05,0.7033714,0.5426969,7.04524132068e-05,0.000682044868092,-2.74795420764,0.000682044868092
